t5 t105 t36 t470 ||| t5 t36 t3 ||| 0.0224719 1.64819e-06 1 0.0442113 2.718 ||| 0-0 1-1 2-1 3-2 ||| 89 2 2
t5 t105 t36 ||| t5 t36 ||| 0.0133333 0.000504683 1 0.159963 2.718 ||| 0-0 1-1 2-1 ||| 150 2 2
t5 t113 t23 t1 t167 t4 ||| t5 t113 t23 t1 t167 t4 ||| 1 0.016873 0.5 0.0198027 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 2 4 2
t5 t113 t28 t154 ||| t5 t113 t28 t154 ||| 0.285714 0.0547696 0.666667 0.0643954 2.718 ||| 0-0 1-1 2-2 3-3 ||| 7 3 2
t5 t113 t28 t466 ||| t5 t29 t23 t49 ||| 0.0238095 3.04532e-06 1 0.00284131 2.718 ||| 0-0 1-1 2-2 3-3 ||| 84 2 2
t5 t188 t26 t1869 ||| t188 t26 ||| 0.0210526 5.78422e-05 0.666667 0.110458 2.718 ||| 0-0 1-0 2-1 3-1 ||| 95 3 2
t5 t188 ||| t188 ||| 0.01 0.00684807 0.666667 0.173481 2.718 ||| 0-0 1-0 ||| 200 3 2
t5 t199 t20 t10 ||| t5 t199 t20 t10 ||| 1 0.0278353 1 0.0428565 2.718 ||| 0-0 1-1 2-2 3-3 ||| 2 2 2
t5 t199 t20 ||| t5 t199 t20 ||| 0.5 0.0654205 0.666667 0.0822987 2.718 ||| 0-0 1-1 2-2 ||| 8 6 4
t5 t199 ||| t5 t199 ||| 0.4 0.123575 0.666667 0.162342 2.718 ||| 0-0 1-1 ||| 10 6 4
t5 t23 t146 ||| t5 t29 t28 ||| 0.0194175 0.000218116 0.666667 0.00263626 2.718 ||| 0-0 1-1 2-2 ||| 103 3 2
t5 t23 t49 t146 t29 ||| t10 t23 t49 t146 t29 ||| 0.666667 0.0122741 0.666667 0.00814261 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 3 3 2
t5 t23 t49 t146 ||| t10 t23 t49 t146 ||| 0.666667 0.0189405 0.666667 0.0113158 2.718 ||| 0-0 1-1 2-2 3-3 ||| 3 3 2
t5 t259 t29 t239 ||| t5 t259 t29 t239 ||| 0.4 0.0323832 0.666667 0.0477357 2.718 ||| 0-0 1-1 2-2 3-3 ||| 5 3 2
t5 t259 t29 t28 t3 ||| t5 t259 t29 t28 t29 ||| 0.4 0.00615958 1 0.00698615 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 5 2 2
t5 t259 t29 t28 ||| t5 t259 t29 t28 ||| 0.1875 0.0667916 0.666667 0.131413 2.718 ||| 0-0 1-1 2-2 3-3 ||| 32 9 6
t5 t259 t29 t57 tco ||| t5 t259 t29 t27 ||| 0.08 9.73917e-05 0.666667 0.0182392 2.718 ||| 0-0 1-1 2-2 3-3 4-3 ||| 25 3 2
t5 t276 t225 ||| t5 t276 t225 ||| 0.666667 0.0765775 1 0.122574 2.718 ||| 0-0 1-1 2-2 ||| 3 2 2
t5 t29 t23 t1 t36 t167 ||| t10 t29 t23 t1 t36 t167 ||| 0.5 0.0107407 0.666667 0.00732118 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 4 3 2
t5 t29 t23 t103 t46 ||| t5 t29 t23 t103 t46 ||| 0.333333 0.0266132 0.75 0.0456672 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 9 4 3
t5 t29 t23 t105 t167 ||| t5 t29 t23 t167 ||| 0.5 0.000173881 1 0.0623754 2.718 ||| 0-0 1-1 2-2 3-3 4-3 ||| 4 2 2
t5 t29 t23 t49 t27 t1 t3 ||| t5 t29 t23 t49 t27 t1 t3 ||| 0.666667 0.0220732 0.666667 0.0456713 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 3 3 2
t5 t29 t23 t49 t27 t1 ||| t5 t29 t23 t49 t27 t1 ||| 0.666667 0.0291245 0.333333 0.0614493 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 3 6 2
t5 t29 t23 t49 t28 t29 ||| t5 t29 t23 t49 t28 t29 ||| 0.75 0.0356221 0.5 0.0748918 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 4 6 3
t5 t29 t23 t49 t28 t31 t68 ||| t5 t29 t23 t49 t28 t31 t68 ||| 0.5 0.00958023 0.666667 0.0168605 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 4 3 2
t5 t29 t23 t49 t28 t31 ||| t5 t29 t23 t49 t28 t31 ||| 0.307692 0.0318356 0.666667 0.0592082 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 13 6 4
t5 t29 t23 t49 ||| t5 t29 t23 t49 ||| 0.345238 0.111134 0.659091 0.197925 2.718 ||| 0-0 1-1 2-2 3-3 ||| 84 44 29
t5 t29 t26 t1869 ||| t29 t26 ||| 0.000274311 3.33399e-06 1 0.235654 2.718 ||| 0-0 1-0 2-1 3-1 ||| 7291 2 2
t5 t29 t27 t1 t3 t26 ||| t5 t29 t27 t1 t3 t26 ||| 0.285714 0.0474109 0.666667 0.0889113 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 7 3 2
t5 t29 t28 t98 t29 t23 ||| t5 t29 t28 t98 t29 t23 ||| 1 0.0330143 0.666667 0.0633915 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 2 3 2
t5 t29 t28 t98 t29 ||| t5 t29 t28 t98 t29 ||| 1 0.0554714 0.5 0.103831 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 2 4 2
t5 t29 t368 t163 ||| t5 t29 t368 t163 ||| 0.75 0.0328853 0.428571 0.0227265 2.718 ||| 0-0 1-1 2-2 3-3 ||| 4 7 3
t5 t29 t413 t26 ||| t5 t29 t63 t26 ||| 0.025641 0.000579384 1 0.059279 2.718 ||| 0-0 1-1 2-2 3-3 ||| 78 2 2
t5 t29 t413 ||| t5 t29 t63 ||| 0.0215054 0.00068192 1 0.0633499 2.718 ||| 0-0 1-1 2-2 ||| 93 2 2
t5 t29 t45 t23 t1 ||| t5 t29 t45 t23 t1 ||| 0.666667 0.0594154 0.5 0.109836 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 3 4 2
t5 t29 t45 t28 t31 t102 tco ||| t5 t29 t45 t28 t31 t102 tco ||| 1 0.00467578 1 0.00817118 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 2 2 2
t5 t29 t45 t28 t31 t102 ||| t5 t29 t45 t28 t31 t102 ||| 1 0.0101475 1 0.0185668 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 2 2 2
t5 t29 t45 t49 t27 t29 t26 ||| t5 t29 t45 t49 t27 t29 t26 ||| 1 0.0225342 1 0.0625663 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 2 2 2
t5 t29 t45 t49 t27 t29 ||| t5 t29 t45 t49 t27 t29 ||| 0.5 0.0265222 1 0.066863 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 4 2 2
t5 t3 t111 t27 t1 ||| t5 t3 t111 t27 t1 ||| 0.25 0.0179962 1 0.0332216 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 8 2 2
t5 t3 t111 t27 ||| t5 t3 t111 t27 ||| 0.153846 0.0276093 1 0.048292 2.718 ||| 0-0 1-1 2-2 3-3 ||| 13 2 2
t5 t3 t183 t10 ||| t5 t3 t183 t10 ||| 0.4 0.0239137 0.666667 0.0274211 2.718 ||| 0-0 1-1 2-2 3-3 ||| 5 3 2
t5 t3 t21 t98 ||| t5 t3 t21 t98 ||| 0.666667 0.0853453 0.4 0.110496 2.718 ||| 0-0 1-1 2-2 3-3 ||| 3 5 2
t5 t3 t23 t1 t167 ||| t3 t23 t1 t167 ||| 0.00729927 0.000103078 0.666667 0.0801362 2.718 ||| 0-0 1-0 2-1 3-2 4-3 ||| 274 3 2
t5 t3 t23 t49 t27 t36 ||| t3 t23 t49 t27 t36 ||| 0.142857 5.23288e-05 1 0.0446345 2.718 ||| 0-0 1-0 2-1 3-2 4-3 5-4 ||| 14 2 2
t5 t3 t26 t1869 ||| t161 t3 t26 t1869 ||| 1 0.0425153 0.0740741 0.0023841 2.718 ||| 0-0 1-1 2-2 3-3 ||| 2 27 2
t5 t3 t26 ||| t161 t3 t26 ||| 1 0.0783161 0.0869565 0.00445501 2.718 ||| 0-0 1-1 2-2 ||| 2 23 2
t5 t3 t375 ||| t5 t3 t63 ||| 0.01 0.00159504 0.666667 0.00131574 2.718 ||| 0-0 1-1 2-2 ||| 200 3 2
t5 t3 t4 t30 ||| t5 t3 t4 t30 ||| 0.666667 0.105408 0.666667 0.14912 2.718 ||| 0-0 1-1 2-2 3-3 ||| 3 3 2
t5 t3 t484 ||| t5 t73 t210 ||| 1 0.0103158 0.0588235 0.000117045 2.718 ||| 0-0 1-1 2-2 ||| 2 34 2
t5 t3 t57 tco t1 t36 t3 ||| t5 t3 t63 ||| 0.01 3.10427e-08 1 0.00059888 2.718 ||| 0-0 1-1 2-2 ||| 200 2 2
t5 t3 t57 tco t1 t36 ||| t5 t3 t63 ||| 0.01 3.42239e-07 1 0.00059888 2.718 ||| 0-0 1-1 2-2 ||| 200 2 2
t5 t3 t60 ||| t5 t3 t60 ||| 0.5 0.093331 0.666667 0.119529 2.718 ||| 0-0 1-1 2-2 ||| 4 3 2
t5 t3 t62 t5 t29 ||| t5 t3 t62 t5 t29 ||| 1 0.0395739 1 0.072581 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 2 2 2
t5 t3 t62 t5 ||| t5 t3 t62 t5 ||| 1 0.0610675 0.5 0.100866 2.718 ||| 0-0 1-1 2-2 3-3 ||| 2 4 2
t5 t3 t62 ||| t5 t3 t62 ||| 0.75 0.140858 0.428571 0.176264 2.718 ||| 0-0 1-1 2-2 ||| 4 7 3
t5 t3 t63 t26 ||| t5 t3 t63 t26 ||| 0.377778 0.127727 0.64557 0.173055 2.718 ||| 0-0 1-1 2-2 3-3 ||| 135 79 51
t5 t3 t63 ||| t5 t3 t63 ||| 0.315 0.150332 0.677419 0.184939 2.718 ||| 0-0 1-1 2-2 ||| 200 93 63
t5 t3 t81 t163 ||| t5 t3 t81 t163 ||| 0.7 0.0388349 0.466667 0.0402154 2.718 ||| 0-0 1-1 2-2 3-3 ||| 10 15 7
t5 t3 t92 ||| t5 t3 t92 ||| 0.666667 0.101731 0.4 0.120337 2.718 ||| 0-0 1-1 2-2 ||| 3 5 2
t5 t3 ||| t161 t3 ||| 1 0.092176 0.00474684 0.00476095 2.718 ||| 0-0 1-1 ||| 3 632 3
t5 t3 ||| t634 t3 ||| 0.666667 0.404209 0.00316456 0.00211599 2.718 ||| 0-0 1-1 ||| 3 632 2
t5 t30 t3 t23 ||| t5 t30 t3 t23 ||| 0.533333 0.12302 0.666667 0.167806 2.718 ||| 0-0 1-1 2-2 3-3 ||| 15 12 8
t5 t30 t3 t28 ||| t5 t30 t3 t28 ||| 0.4 0.102238 0.666667 0.14453 2.718 ||| 0-0 1-1 2-2 3-3 ||| 5 3 2
t5 t30 t3 ||| t5 t30 t3 ||| 0.434783 0.2067 0.625 0.274856 2.718 ||| 0-0 1-1 2-2 ||| 46 32 20
t5 t3528 t20 ||| t5 t3528 t20 ||| 0.181818 0.0550836 1 0.105489 2.718 ||| 0-0 1-1 2-2 ||| 11 2 2
t5 t3528 ||| t5 t3528 ||| 0.181818 0.10405 1 0.208088 2.718 ||| 0-0 1-1 ||| 11 2 2
t5 t638 t26 t1869 ||| t638 t26 ||| 0.015873 2.28407e-05 1 0.0451789 2.718 ||| 0-0 1-0 2-1 3-1 ||| 126 2 2
t5 t68 t29 t26 ||| t5 t29 t27 t29 t26 ||| 0.285714 0.00564656 0.666667 0.00215005 2.718 ||| 0-0 1-1 1-2 2-3 3-4 ||| 7 3 2
t5 t73 t4 t30 t3 ||| t5 t73 t4 t30 t3 ||| 1 0.0286615 0.666667 0.0420007 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 2 3 2
t5 t73 t4 t30 ||| t5 t73 t4 t30 ||| 1 0.0378175 1 0.0565106 2.718 ||| 0-0 1-1 2-2 3-3 ||| 2 2 2
t5 t73 t4 ||| t5 t73 t4 ||| 1 0.0601157 0.5 0.0874444 2.718 ||| 0-0 1-1 2-2 ||| 2 4 2
t5 t98 t2168 t29 ||| t5 t98 t2168 t29 ||| 0.5 0.0342317 1 0.0336009 2.718 ||| 0-0 1-1 2-2 3-3 ||| 4 2 2
t5 t98 t2168 ||| t5 t98 t2168 ||| 0.428571 0.0528238 0.75 0.0466951 2.718 ||| 0-0 1-1 2-2 ||| 7 4 3
t5 t98 t259 t29 t214 t26 t1869 ||| t5 t98 t259 t29 t214 t26 t1869 ||| 0.25 0.0144768 0.666667 0.0338768 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 8 3 2
t5 t98 t259 t29 ||| t5 t98 t259 t29 ||| 0.333333 0.0831797 0.8 0.166541 2.718 ||| 0-0 1-1 2-2 3-3 ||| 36 15 12
t5 t98 t259 ||| t5 t98 t259 ||| 0.365854 0.128357 0.833333 0.231441 2.718 ||| 0-0 1-1 2-2 ||| 41 18 15
t5 t98 ||| t5 t98 ||| 0.352459 0.267053 0.693548 0.381343 2.718 ||| 0-0 1-1 ||| 122 62 43
t5 ||| t5 ||| 0.495455 0.43354 0.637161 0.572242 2.718 ||| 0-0 ||| 3080 2395 1526
t50 t13 t1 t11 t3 t26 ||| t50 t13 t1 t11 t3 t26 ||| 0.666667 0.017672 0.5 0.0193861 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 3 4 2
t50 t13 t1 t3 t4 t1 ||| t50 t13 t1 t3 t4 t1 ||| 0.454545 0.0215824 0.714286 0.0270119 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 11 7 5
t50 t13 t1 t3 t4 t36 t3 ||| t50 t13 t1 t3 t4 t36 t3 ||| 0.4 0.0145844 1 0.0152735 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 5 2 2
t50 t13 t1 t3 t4 t36 ||| t50 t13 t1 t3 t4 t36 ||| 0.428571 0.0192434 0.75 0.02055 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 7 4 3
t50 t13 t1 t3 t4 ||| t50 t13 t1 t3 t4 ||| 0.37037 0.0331111 0.625 0.0392654 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 27 16 10
t50 t13 t3 t48 t26 ||| t50 t13 t3 t48 t26 ||| 0.666667 0.0419942 1 0.0500734 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 3 2 2
t50 t13 t3 t48 ||| t50 t13 t3 t48 ||| 0.4 0.0494261 1 0.0535121 2.718 ||| 0-0 1-1 2-2 3-3 ||| 5 2 2
t50 t1478 t53 t188 ||| t30 t167 t21 t18 ||| 0.666667 6.98345e-11 0.5 4.51188e-07 2.718 ||| 0-1 1-2 2-3 3-3 ||| 3 4 2
t50 t163 t163 ||| t50 t163 ||| 0.0392157 0.0442266 0.666667 0.101918 2.718 ||| 0-0 1-1 2-1 ||| 51 3 2
t50 t163 t69 t26 ||| t50 t163 t23 t49 t29 t26 ||| 1 0.000319574 0.666667 2.40744e-07 2.718 ||| 0-0 1-1 2-3 2-4 3-5 ||| 2 3 2
t50 t163 t69 ||| t50 t163 t23 t49 t29 ||| 1 0.00037613 0.666667 2.57277e-07 2.718 ||| 0-0 1-1 2-3 2-4 ||| 2 3 2
t50 t163 ||| t50 t163 t23 ||| 1 0.120841 0.0350877 0.00776508 2.718 ||| 0-0 1-1 ||| 2 57 2
t50 t178 ||| t46 t178 ||| 0.0229008 0.00469991 0.75 0.0231579 2.718 ||| 0-0 1-1 ||| 131 4 3
t50 t31 t319 tco ||| t50 t31 t59 ||| 0.0769231 0.000408139 1 0.00663891 2.718 ||| 0-0 1-1 2-2 3-2 ||| 26 2 2
t50 t31 t59 t1 ||| t300 t31 t59 t1 ||| 1 0.00713318 0.222222 0.000350175 2.718 ||| 0-0 1-1 2-2 3-3 ||| 2 9 2
t50 t31 t59 ||| t300 t31 t59 ||| 1 0.0109435 0.0740741 0.000509025 2.718 ||| 0-0 1-1 2-2 ||| 2 27 2
t50 t31 ||| t300 t31 ||| 1 0.0397891 0.0512821 0.00241965 2.718 ||| 0-0 1-1 ||| 2 39 2
t50 t36 t65 t13 t1 ||| t50 t36 t65 t13 t1 ||| 1 0.0169809 1 0.0178154 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 2 2 2
t50 t36 t65 t13 ||| t50 t36 t65 t13 ||| 1 0.0260516 1 0.025897 2.718 ||| 0-0 1-1 2-2 3-3 ||| 2 2 2
t50 t36 t65 ||| t50 t36 t65 ||| 1 0.0654443 0.5 0.0632905 2.718 ||| 0-0 1-1 2-2 ||| 2 4 2
t50 t44 t1 ||| t25 tco t1 ||| 0.00772201 0.000546246 1 0.00438709 2.718 ||| 0-0 1-1 2-2 ||| 259 2 2
t50 t44 ||| t25 tco ||| 0.00318471 0.000838035 0.666667 0.00637721 2.718 ||| 0-0 1-1 ||| 628 3 2
t50 t62 ||| t50 t62 ||| 0.666667 0.141544 0.4 0.143368 2.718 ||| 0-0 1-1 ||| 3 5 2
t50 t69 t74 t29 ||| t50 t69 t74 t29 ||| 0.666667 0.0427951 1 0.0467025 2.718 ||| 0-0 1-1 2-2 3-3 ||| 3 2 2
t50 t69 t74 ||| t50 t69 t74 ||| 0.5 0.0660383 1 0.0649025 2.718 ||| 0-0 1-1 2-2 ||| 4 2 2
t50 t69 t77 t1 ||| t50 t77 t1 ||| 0.2 0.00205323 1 0.0680095 2.718 ||| 0-0 1-0 2-1 3-2 ||| 10 2 2
t50 t74 t1256 t76 ||| t50 t74 t1256 t76 ||| 1 0.0171128 0.333333 0.0184113 2.718 ||| 0-0 1-1 2-2 3-3 ||| 2 6 2
t50 t74 t29 ||| t50 t225 t74 t29 ||| 1 0.0699484 0.125 0.00179046 2.718 ||| 0-0 1-1 1-2 2-3 ||| 2 16 2
t50 t74 t3 ||| t50 t74 t3 ||| 0.285714 0.141265 0.666667 0.14105 2.718 ||| 0-0 1-1 2-2 ||| 7 3 2
t50 t77 t1 t36 t3 ||| t50 t77 t1 t36 t3 ||| 0.5 0.0435874 0.666667 0.0524087 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 4 3 2
t50 t77 t1 t36 ||| t50 t77 t1 t36 ||| 0.6 0.0575114 0.75 0.0705143 2.718 ||| 0-0 1-1 2-2 3-3 ||| 5 4 3
t50 t77 t1 ||| t50 t77 t1 ||| 0.4 0.0989567 0.666667 0.134733 2.718 ||| 0-0 1-1 2-2 ||| 10 6 4
t500 t65 ||| t500 t65 ||| 0.5 0.0632819 1 0.0654009 2.718 ||| 0-0 1-1 ||| 4 2 2
t500 t74 t29 ||| t500 t74 t29 ||| 0.428571 0.0678802 0.75 0.0738534 2.718 ||| 0-0 1-1 2-2 ||| 7 4 3
t500 t74 ||| t500 t74 ||| 0.333333 0.104748 0.666667 0.102634 2.718 ||| 0-0 1-1 ||| 12 6 4
t500 t82 t3 t26 ||| t500 t82 t3 t26 ||| 0.4 0.0258625 0.666667 0.025428 2.718 ||| 0-0 1-1 2-2 3-3 ||| 5 3 2
t500 tco ||| t945 tco ||| 0.1 0.0345585 0.666667 0.00218592 2.718 ||| 0-0 1-1 ||| 20 3 2
t509 t26 t1869 ||| t509 t26 ||| 0.117647 0.00253395 0.666667 0.142548 2.718 ||| 0-0 1-1 2-1 ||| 17 3 2
t509 t62 ||| t509 t62 ||| 0.5 0.128607 1 0.0927842 2.718 ||| 0-0 1-1 ||| 4 2 2
t51 tco t1 t3 t4 t1 t36 ||| t51 tco t1 t3 t4 t1 t36 ||| 0.666667 0.0116665 0.666667 0.0115903 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 3 3 2
t51 tco t1 t3 t4 t3 ||| t51 tco t1 t3 t4 t3 ||| 0.285714 0.0233407 0.666667 0.0239262 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 7 3 2
t51 tco t1 t7 t8 t3 t26 ||| t51 tco t1 t7 t8 t3 t26 ||| 1 0.00767806 1 0.00785284 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 2 2 2
t51 tco t1 t7 t8 t3 ||| t51 tco t1 t7 t8 t3 ||| 0.5 0.00903688 0.666667 0.00839213 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 4 3 2
t51 tco t1 t7 t8 ||| t51 tco t1 t7 t8 ||| 0.5 0.0119237 0.666667 0.0112913 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 4 3 2
t51 tco t1 t7 ||| t51 tco t1 t7 ||| 0.5 0.0309194 1 0.0299695 2.718 ||| 0-0 1-1 2-2 3-3 ||| 4 2 2
t51 tco t3 t17 t18 ||| t51 tco t3 t17 t18 ||| 1 0.0205122 0.285714 0.0217484 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 2 7 2
t51 tco t3 t17 ||| t51 tco t3 t17 ||| 0.666667 0.048412 0.4 0.0469115 2.718 ||| 0-0 1-1 2-2 3-3 ||| 3 5 2
t51 tco t3 t4 t1 t3 ||| t51 tco t3 t4 t1 t3 ||| 1 0.0233407 1 0.0239262 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 2 2 2
t51 tco t3 t4 t1 ||| t51 tco t3 t4 t1 ||| 1 0.0307969 0.5 0.032192 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 2 4 2
t52 t346 ||| t31 t146 ||| 0.00353357 1.30106e-05 0.666667 0.000740633 2.718 ||| 0-0 1-1 ||| 566 3 2
t52 t374 t69 t26 ||| t52 t53 t26 ||| 0.0181818 0.000108111 1 0.00430328 2.718 ||| 0-0 1-1 2-1 3-2 ||| 110 2 2
t52 t374 t69 ||| t52 t53 ||| 0.00373832 0.000127244 1 0.0045988 2.718 ||| 0-0 1-1 2-1 ||| 535 2 2
t52 t53 t1 t73 ||| t52 t53 ||| 0.00373832 2.52121e-05 0.666667 0.0409181 2.718 ||| 0-0 1-1 3-1 ||| 535 3 2
t52 t53 t13 t3 t26 ||| t52 t53 t13 t3 t26 ||| 0.4 0.0263945 1 0.0231641 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 5 2 2
t52 t53 t26 ||| t17 t53 t26 ||| 0.666667 0.00500016 0.0176991 0.0152338 2.718 ||| 0-0 1-1 2-2 ||| 3 113 2
t52 t53 t30 t3 ||| t96 t53 t30 t3 ||| 0.666667 0.00384172 0.0909091 0.0170607 2.718 ||| 0-0 1-1 2-2 3-3 ||| 3 22 2
t52 t53 t30 ||| t96 t53 t30 ||| 0.666667 0.00506895 0.0869565 0.0229546 2.718 ||| 0-0 1-1 2-2 ||| 3 23 2
t52 t53 tco t1 t3 t26 ||| t52 t53 t26 ||| 0.0181818 2.27104e-06 1 0.0191854 2.718 ||| 0-0 1-1 2-1 3-1 4-1 5-2 ||| 110 2 2
t52 t53 tco t26 ||| t52 t53 t26 ||| 0.0181818 0.00216478 1 0.0382334 2.718 ||| 0-0 1-1 2-1 3-2 ||| 110 2 2
t520 t31 ||| t520 t31 ||| 0.5 0.0865399 0.666667 0.132063 2.718 ||| 0-0 1-1 ||| 4 3 2
t521 t13 t29 t26 ||| t521 t13 t29 t26 ||| 0.375 0.0247192 0.75 0.0393593 2.718 ||| 0-0 1-1 2-2 3-3 ||| 8 4 3
t521 t13 t29 ||| t521 t13 t29 ||| 0.230769 0.0290938 0.75 0.0420622 2.718 ||| 0-0 1-1 2-2 ||| 13 4 3
t526 tco t3 ||| t526 tco t3 ||| 0.666667 0.0620838 0.4 0.0688623 2.718 ||| 0-0 1-1 2-2 ||| 3 5 2
t526 tco t30 ||| t526 tco t1 ||| 0.166667 0.00266578 0.666667 0.0134661 2.718 ||| 0-0 1-1 2-2 ||| 12 3 2
t527 t5 ||| t527 t5 ||| 0.666667 0.0525503 0.666667 0.0357651 2.718 ||| 0-0 1-1 ||| 3 3 2
t529 t137 t48 ||| t675 t137 t48 ||| 0.0392157 0.00333252 1 0.0760984 2.718 ||| 0-0 1-1 2-2 ||| 51 2 2
t529 t137 ||| t675 t137 ||| 0.0350877 0.00671631 1 0.149609 2.718 ||| 0-0 1-1 ||| 57 2 2
t53 t1 t73 ||| t53 ||| 0.00254453 7.27026e-05 0.666667 0.130938 2.718 ||| 0-0 2-0 ||| 786 3 2
t53 t13 t3 t26 ||| t53 t13 t3 t26 ||| 0.333333 0.0761121 1 0.0741252 2.718 ||| 0-0 1-1 2-2 3-3 ||| 6 2 2
t53 t188 t26 ||| t18 t26 ||| 0.00290276 1.2607e-05 1 0.0353076 2.718 ||| 0-0 1-0 2-1 ||| 689 2 2
t53 t188 ||| t18 ||| 0.000695652 1.48381e-05 1 0.0377323 2.718 ||| 0-0 1-0 ||| 2875 2 2
t53 t23 ||| t23 ||| 5.11941e-05 0.000578436 0.666667 0.610524 2.718 ||| 1-0 ||| 39067 3 2
t53 t44 t1 ||| t53 t44 t1 ||| 0.5 0.0507827 0.666667 0.0619783 2.718 ||| 0-0 1-1 2-2 ||| 4 3 2
t53 t52 t53 t26 ||| t53 t52 t53 t26 ||| 0.5 0.0259774 1 0.0198404 2.718 ||| 0-0 1-1 2-2 3-3 ||| 6 3 3
t53 t52 t53 t30 t3 ||| t97 t52 t53 t30 t3 ||| 0.5 0.00147598 1 0.00190219 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 4 2 2
t53 t52 t53 t30 ||| t97 t52 t53 t30 ||| 0.5 0.00194749 1 0.00255934 2.718 ||| 0-0 1-1 2-2 3-3 ||| 4 2 2
t53 t69 t82 ||| t53 t69 t82 ||| 0.666667 0.0227713 0.666667 0.0174091 2.718 ||| 0-0 1-1 2-2 ||| 3 3 2
t53 tco t26 ||| t53 t26 ||| 0.00851064 0.00624244 1 0.122347 2.718 ||| 0-0 1-0 2-1 ||| 235 2 2
t534 t74 ||| t534 t74 ||| 0.75 0.141131 0.428571 0.0853366 2.718 ||| 0-0 1-1 ||| 4 7 3
t539 tco t29 t26 ||| t539 tco t29 t26 ||| 0.285714 0.0478685 0.636364 0.0836429 2.718 ||| 0-0 1-1 2-2 3-3 ||| 49 22 14
t539 tco t29 ||| t539 tco t29 ||| 0.305882 0.05634 0.65 0.0893869 2.718 ||| 0-0 1-1 2-2 ||| 85 40 26
t541 t4 t3 t26 ||| t1 t36 t167 t26 ||| 0.00380952 2.92597e-07 1 3.915e-05 2.718 ||| 0-0 1-1 2-2 3-3 ||| 525 2 2
t546 t357 t98 ||| t28 t98 ||| 0.00261438 3.1903e-06 1 0.0780485 2.718 ||| 0-0 1-0 2-1 ||| 765 2 2
t546 t357 ||| t28 ||| 0.000156986 5.1792e-06 0.666667 0.117119 2.718 ||| 0-0 1-0 ||| 12740 3 2
t546 tco t98 t335 ||| t546 tco t98 t335 ||| 0.5 0.0185421 0.666667 0.0168189 2.718 ||| 0-0 1-1 2-2 3-3 ||| 4 3 2
t55 t2 ||| t55 t2 ||| 1 0.0585477 1 0.0249707 2.718 ||| 0-0 1-1 ||| 2 2 2
t552 tco t26 ||| tco t26 ||| 0.00121803 0.000154563 0.666667 0.411816 2.718 ||| 1-0 2-1 ||| 1642 3 2
t557 t1 t36 t167 t26 ||| t27 t1 t36 t3 t26 ||| 0.00546448 1.43909e-06 1 0.00576637 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 366 2 2
